ds,yhat,yhat_lower,yhat_upper
2024-05-04 07:00:00,0.020339189923914012,0.018304228216547855,0.022240314265330966
2024-05-04 08:00:00,0.020306919681322522,0.018611363427578954,0.022229837913034026
2024-05-04 09:00:00,0.020408238443093384,0.018483590212928037,0.022252810198579474
2024-05-04 10:00:00,0.020563513122556932,0.018667296383191742,0.022487945964646257
2024-05-04 11:00:00,0.020642949084692837,0.018835571057816594,0.02253210420225328
2024-05-04 12:00:00,0.020587557597733803,0.018620572421809416,0.022525201752334485
2024-05-04 13:00:00,0.020467366707491837,0.018557576366833105,0.022314172319110145
2024-05-04 14:00:00,0.02041877653309086,0.018604307673785677,0.02236176930404576
2024-05-04 15:00:00,0.020517805159591104,0.018566894119325914,0.022367634663819216
2024-05-04 16:00:00,0.02070788266261172,0.018768877463487592,0.02250349818504107
2024-05-04 17:00:00,0.020849445835195834,0.019061354971906894,0.022572525779029927
2024-05-04 18:00:00,0.020843512654805215,0.018840813491334346,0.022608970364163646
2024-05-04 19:00:00,0.020713709743908976,0.018745862312099827,0.02258387512376256
2024-05-04 20:00:00,0.020574666489249428,0.01881211815634756,0.02250010694181956
2024-05-04 21:00:00,0.0205243853578015,0.018618730827894094,0.022432196665437675
2024-05-04 22:00:00,0.020566420086217636,0.018628653359387896,0.022500715252040157
2024-05-04 23:00:00,0.02063054140176709,0.01884394311404614,0.022535065664527083
2024-05-05 00:00:00,0.020659406670593922,0.018713944918865154,0.02249605862448221
2024-05-05 01:00:00,0.020666395760722524,0.018752306038792053,0.022602191570008433
2024-05-05 02:00:00,0.020706692780369455,0.018747404307423988,0.02266909571685625
2024-05-05 03:00:00,0.020798566123686725,0.018908160421716873,0.022780425709042155
2024-05-05 04:00:00,0.020885335654498603,0.019008257263006728,0.022725115232936192
2024-05-05 05:00:00,0.020885238879784163,0.019041428534999745,0.02272433767457991
2024-05-05 06:00:00,0.020781203519607713,0.0188039654241816,0.02263126585376046
2024-05-05 07:00:00,0.020654798560433497,0.018781688848981418,0.022738318407966824
2024-05-05 08:00:00,0.0206204489637806,0.018849790030341772,0.022538548998467814
2024-05-05 09:00:00,0.020717564612573985,0.01885992365080635,0.02246577619590739
2024-05-05 10:00:00,0.020866584628783817,0.018895877657807387,0.022844826107822992
2024-05-05 11:00:00,0.020937813369105815,0.019018015612219785,0.022874273931673253
2024-05-05 12:00:00,0.020872386425358498,0.018993293274329085,0.022816140964616278
2024-05-05 13:00:00,0.02074047972586805,0.018814836316216887,0.022669513759454564
2024-05-05 14:00:00,0.020678662759985707,0.018691761710796378,0.022585847112770407
2024-05-05 15:00:00,0.020763142128637904,0.01879331844495968,0.02260078008471421
2024-05-05 16:00:00,0.020937552986792472,0.019065862137636055,0.022879144700048114
2024-05-05 17:00:00,0.02106255098178729,0.01930394450898649,0.022950855059842023
2024-05-05 18:00:00,0.02103938376190084,0.01918317179665566,0.023009827940253597
2024-05-05 19:00:00,0.02089191534688657,0.019130748304580746,0.02281425577841308
2024-05-05 20:00:00,0.020735017065975282,0.01885562686827727,0.022638232777179107
2024-05-05 21:00:00,0.020666934642489657,0.018761726244326146,0.022552305305708936
2024-05-05 22:00:00,0.020691463142544744,0.018711569263142006,0.022521925334643023
2024-05-05 23:00:00,0.02073860949041829,0.018703767091796743,0.022507997453537622
2024-05-06 00:00:00,0.0207512589849911,0.01870432329712495,0.022738577166783673
2024-05-06 01:00:00,0.020743008146426243,0.018907651459275594,0.02268633970149154
2024-05-06 02:00:00,0.020769243592330365,0.018756460949243946,0.02255271705103142
2024-05-06 03:00:00,0.020848419412278503,0.018813156929195066,0.022765435444551292
2024-05-06 04:00:00,0.020924021905757897,0.019204135285446972,0.022838665507226127
2024-05-06 05:00:00,0.02091443356658504,0.01909889222935279,0.02284361222684159
2024-05-06 06:00:00,0.020802703748821875,0.01893741007638728,0.022620130448813953
2024-05-06 07:00:00,0.020670498125460086,0.018742693710577737,0.022486672926861736
2024-05-06 08:00:00,0.020632312132386185,0.0187484640556492,0.02243041616641062
2024-05-06 09:00:00,0.02072759899625484,0.01869190762618774,0.022544018355433848
2024-05-06 10:00:00,0.020876813491550204,0.018921486031411982,0.0228148065673935
2024-05-06 11:00:00,0.020950247740919217,0.01904802883592617,0.022845828586785636
2024-05-06 12:00:00,0.020888997387850744,0.018968318986550284,0.022650709561695615
2024-05-06 13:00:00,0.020763171235828395,0.018808421468052068,0.022631302805461672
2024-05-06 14:00:00,0.020709245369084535,0.018780541724740675,0.022540014457738088
2024-05-06 15:00:00,0.02080330794651051,0.018922643213376878,0.022683517576596573
2024-05-06 16:00:00,0.020988852218398118,0.019127007645237875,0.022889335765172835
2024-05-06 17:00:00,0.02112637034991801,0.01931844024666664,0.023149055995895434
2024-05-06 18:00:00,0.021116927101356094,0.019227790884760728,0.02298960973552049
2024-05-06 19:00:00,0.02098418661364401,0.019139313502870518,0.022929660828260475
2024-05-06 20:00:00,0.02084280604982616,0.018976852296195612,0.02265829707463027
2024-05-06 21:00:00,0.020790805484577058,0.018860021955986413,0.02278920791339545
2024-05-06 22:00:00,0.020831745875309657,0.01898752756818483,0.022773228472393454
2024-05-06 23:00:00,0.020895394702330785,0.018938815536408568,0.02261528934122061
2024-05-07 00:00:00,0.020924395687403837,0.019036366985383107,0.02280813579040818
2024-05-07 01:00:00,0.02093210487846958,0.019048537304631824,0.022702548502297804
2024-05-07 02:00:00,0.02097367275807829,0.019111377669979033,0.022877073253446064
2024-05-07 03:00:00,0.02106732480238001,0.019282629452912977,0.02279150104841004
2024-05-07 04:00:00,0.021156329314619804,0.019243869568022928,0.02290705141603196
2024-05-07 05:00:00,0.021158864375948227,0.01925744729102547,0.0229335109519339
2024-05-07 06:00:00,0.02105779130992084,0.01916469224044031,0.022809367650951436
2024-05-07 07:00:00,0.020934606735544797,0.019013964490028585,0.02277767798826479
2024-05-07 08:00:00,0.0209036583673854,0.01898161537992226,0.02286635592405726
2024-05-07 09:00:00,0.021004275130343968,0.019166008030709347,0.02276642825349744
2024-05-07 10:00:00,0.02115681270692851,0.01929224312228057,0.02294264828036009
2024-05-07 11:00:00,0.021231490807134615,0.019455803773589516,0.02302995090671584
2024-05-07 12:00:00,0.02116936047030689,0.019295500520105324,0.0231131056902252
2024-05-07 13:00:00,0.021040514477582015,0.01915469548917188,0.023055677653104355
2024-05-07 14:00:00,0.02098144187907823,0.019143738568300026,0.022768675054820855
2024-05-07 15:00:00,0.021068272821034784,0.01920332260242537,0.02281496911349666
2024-05-07 16:00:00,0.021244571220942154,0.019308515319582418,0.023200736805152302
2024-05-07 17:00:00,0.021370927877911818,0.0194203748474968,0.023161915333004886
2024-05-07 18:00:00,0.021348533075903432,0.019263453664478045,0.023279433755465637
2024-05-07 19:00:00,0.021201201956512022,0.01924690873176826,0.023029448205634618
2024-05-07 20:00:00,0.02104376635228913,0.019104106577924284,0.02297828991487946
2024-05-07 21:00:00,0.020974442647005587,0.019095887091869993,0.022707052734167336
2024-05-07 22:00:00,0.02099700736879916,0.019128449436528954,0.022933946758064053
2024-05-07 23:00:00,0.02104146020913878,0.019226086649860776,0.022833588421416456
2024-05-08 00:00:00,0.02105069089399078,0.019250834053297944,0.02286295991582596
2024-05-08 01:00:00,0.021038312230317484,0.019030940907298247,0.02280163997538841
2024-05-08 02:00:00,0.02105973902306948,0.01917565593594787,0.02300954908705453
2024-05-08 03:00:00,0.021133465329561115,0.01921829539694838,0.022914126321512573
2024-05-08 04:00:00,0.021203028916312136,0.019227579301637588,0.02297072057743931
2024-05-08 05:00:00,0.02118687480360384,0.019212055969285918,0.02307931982191912
2024-05-08 06:00:00,0.02106812533686791,0.01930835020498453,0.022890907062220998
2024-05-08 07:00:00,0.020928528902634625,0.019061063036218604,0.022916606604535296
2024-05-08 08:00:00,0.020882672489529366,0.019016779722697608,0.022850267009178925
2024-05-08 09:00:00,0.020970108703050713,0.0190781977264004,0.022915659401496445
2024-05-08 10:00:00,0.021111398391339027,0.01935719521987855,0.022971740852903447
2024-05-08 11:00:00,0.021176945209172265,0.01920407165010528,0.02315726908899811
2024-05-08 12:00:00,0.02110796046422314,0.019194224469174126,0.02324153244174376
2024-05-08 13:00:00,0.020974671355697198,0.01912018458110156,0.022821676122722918
2024-05-08 14:00:00,0.02091367363765981,0.018885881866108616,0.022832251848057653
2024-05-08 15:00:00,0.021001174916401487,0.019181150946397104,0.02284618243345149
2024-05-08 16:00:00,0.021180786150239952,0.019295345744384063,0.02314271740496081
2024-05-08 17:00:00,0.021313113858071185,0.019391880706593773,0.023136061960353414
2024-05-08 18:00:00,0.021299332587978937,0.01927778158558707,0.023089689819676067
2024-05-08 19:00:00,0.021163209964366953,0.019201282712044323,0.023112485016527226
2024-05-08 20:00:00,0.021019498970871946,0.019200142911912466,0.023006377347540418
2024-05-08 21:00:00,0.020966306549918944,0.019166163977392767,0.022792193244679727
2024-05-08 22:00:00,0.021007270313266286,0.019190908198941158,0.022945148674029633
2024-05-08 23:00:00,0.021072223043854425,0.019149902404537962,0.02294359974240614
2024-05-09 00:00:00,0.021103861397925014,0.019060424717450637,0.0230451833325217
2024-05-09 01:00:00,0.021115581108958795,0.0192105569630816,0.023033218374949385
2024-05-09 02:00:00,0.021162558362813937,0.01925212240174742,0.023036257444747972
2024-05-09 03:00:00,0.02126302978142996,0.0194543889390516,0.023215427968701262
2024-05-09 04:00:00,0.021360259847271846,0.019446167259044616,0.023291663494414187
2024-05-09 05:00:00,0.021372407617839994,0.019432726814289866,0.023101963930910265
2024-05-09 06:00:00,0.021282300130812004,0.019319291351037444,0.02306309294262378
2024-05-09 07:00:00,0.02117138457703832,0.019320882722555492,0.023122235460798515
2024-05-09 08:00:00,0.021153944399682954,0.019463837516802387,0.02307992602879965
2024-05-09 09:00:00,0.0212692298850893,0.01943770599007238,0.023107750751974347
2024-05-09 10:00:00,0.02143750435870019,0.01963221804556082,0.023361385311714715
2024-05-09 11:00:00,0.021528882269810895,0.01957368973822027,0.023485434235297527
2024-05-09 12:00:00,0.0214842974657807,0.01962865611463635,0.023353311352317517
2024-05-09 13:00:00,0.021373714723954034,0.019456536163344054,0.023329452710472032
2024-05-09 14:00:00,0.021333485533119832,0.01949051919839647,0.023185958942609396
2024-05-09 15:00:00,0.02143959429558976,0.01963641097436699,0.023306611703124407
2024-05-09 16:00:00,0.021635452482600865,0.019922937593992388,0.023485577872591396
2024-05-09 17:00:00,0.02178149331312878,0.019906185699536505,0.02371370093659121
2024-05-09 18:00:00,0.021778745996181285,0.019918609762533544,0.02371400505914819
2024-05-09 19:00:00,0.021650862793821515,0.01969197111952436,0.023581191655133484
2024-05-09 20:00:00,0.021512512576798617,0.019592197221082543,0.023310845357791227
2024-05-09 21:00:00,0.02146175041884448,0.019567590484752147,0.02336562898936442
2024-05-09 22:00:00,0.021502194915510215,0.019618362663714205,0.023322406760803313
2024-05-09 23:00:00,0.021563692900114555,0.019590413435005505,0.02356282026981235
2024-05-10 00:00:00,0.02158898796347791,0.019801789957648922,0.02343760600287978
2024-05-10 01:00:00,0.021591555080996718,0.01976396834024601,0.02345881861719087
2024-05-10 02:00:00,0.02162668102375365,0.019768055248074727,0.023494937736278677
2024-05-10 03:00:00,0.021712743002857048,0.019835472483941206,0.023637104521385937
2024-05-10 04:00:00,0.02179317439567962,0.019973628180750064,0.02362055309167598
2024-05-10 05:00:00,0.021786329424307246,0.019950068331564257,0.02362057255315522
2024-05-10 06:00:00,0.021675254211860284,0.019921287737056877,0.02351976559515509
2024-05-10 07:00:00,0.021541636322721665,0.019642056716166367,0.02340862372357637
2024-05-10 08:00:00,0.021500017977574906,0.019652533000828896,0.023367997710824855
2024-05-10 09:00:00,0.02158992354407438,0.01973268290202875,0.023458569929633896
2024-05-10 10:00:00,0.021731902454821036,0.01993959383791452,0.023567262483997063
2024-05-10 11:00:00,0.021796363876488468,0.019910560724873308,0.02361545819838974
2024-05-10 12:00:00,0.02172454147283748,0.019723405940716757,0.023514751953608595
2024-05-10 13:00:00,0.021586701372891575,0.01952850812924499,0.023580310861699528
2024-05-10 14:00:00,0.02151949437964792,0.019770855719335435,0.023320723141379122
2024-05-10 15:00:00,0.021599196696377304,0.019770946630913243,0.02358786712698168
2024-05-10 16:00:00,0.021769506436271898,0.019885511213411262,0.02360408105764833
2024-05-10 17:00:00,0.02189112914782892,0.01987431860799007,0.023840344164273365
2024-05-10 18:00:00,0.021865350816666344,0.019998206867264112,0.023738597198093143
2024-05-10 19:00:00,0.021716061949808355,0.019987819859755163,0.02358118572845452
2024-05-10 20:00:00,0.021558148388210085,0.019850628977321424,0.023354295844235935
2024-05-10 21:00:00,0.021489858426849293,0.01948975934289032,0.02346426522099889
2024-05-10 22:00:00,0.021514977957952684,0.019622129109250246,0.023408675380199518
2024-05-10 23:00:00,0.02156349333598592,0.01968380670218812,0.023357048232851278
2024-05-11 00:00:00,0.021578258392862978,0.01974575594925965,0.02332691337969004
2024-05-11 01:00:00,0.0215728279246935,0.01963638038506738,0.0235746097433503
2024-05-11 02:00:00,0.02160253733966779,0.019692091221878493,0.023298843706232572
2024-05-11 03:00:00,0.021685780924670692,0.019960380075234357,0.02352291763419
2024-05-11 04:00:00,0.021765977582773727,0.01987593126591276,0.023780663353783635
2024-05-11 05:00:00,0.021761435910616963,0.019962086160952963,0.023741347121890424
2024-05-11 06:00:00,0.021655126035215803,0.019605030346324465,0.023657673109504097
2024-05-11 07:00:00,0.021528630305311318,0.01966607239283072,0.02337939351349381
2024-05-11 08:00:00,0.021496358012671416,0.019527842183340603,0.02335859250498458
2024-05-11 09:00:00,0.021597674724403642,0.01972384353876039,0.0233813991837791
2024-05-11 10:00:00,0.0217529473538195,0.019813862244066345,0.023642333340527857
2024-05-11 11:00:00,0.02183238126591213,0.019941733048136984,0.02370331880605946
2024-05-11 12:00:00,0.021776987728907553,0.020008897933562943,0.023665987441748308
2024-05-11 13:00:00,0.021656794788621227,0.01964537586857437,0.023742548312409593
2024-05-11 14:00:00,0.02160820256417578,0.019837213172254044,0.023668389749599637
2024-05-11 15:00:00,0.02170722914063109,0.01993507257154356,0.023718826017771606
2024-05-11 16:00:00,0.02189730459361084,0.019920781521068433,0.023830807897340107
2024-05-11 17:00:00,0.02203886571614448,0.020066370377351442,0.023963554129918442
2024-05-11 18:00:00,0.02203293048571804,0.019930264066317392,0.023846342721451554
2024-05-11 19:00:00,0.02190312552477188,0.02010134779495748,0.023753566351159328
2024-05-11 20:00:00,0.021764080220068094,0.019771310041934564,0.023717093576457755
2024-05-11 21:00:00,0.02171379703889019,0.01984046676846486,0.023649622921681848
2024-05-11 22:00:00,0.021755829717578497,0.01977775791845706,0.02357785994643015
2024-05-11 23:00:00,0.021819948983396936,0.01996421703146334,0.02364024988255604
2024-05-12 00:00:00,0.02184881220248853,0.019882263402193994,0.02374215729598954
2024-05-12 01:00:00,0.021855799242892184,0.020035457973566533,0.023624113802344887
2024-05-12 02:00:00,0.021896094212808203,0.019912527292665648,0.02388278748128913
2024-05-12 03:00:00,0.021987965506394185,0.020068542754101245,0.023841537786260802
2024-05-12 04:00:00,0.022074732987474747,0.020116866109918644,0.023921353023745855
2024-05-12 05:00:00,0.022074634163034085,0.020266685021396086,0.023976772631012926
2024-05-12 06:00:00,0.02197059675312296,0.020083876315793805,0.023913995653882122
2024-05-12 07:00:00,0.021844189744217566,0.019828365058853024,0.023656852252959087
2024-05-12 08:00:00,0.021809838097837507,0.019893603418728194,0.023675534457037604
2024-05-12 09:00:00,0.021906951696900965,0.020130001921370506,0.023888457244076403
2024-05-12 10:00:00,0.022055969663379672,0.020103429521016757,0.023872704982518044
2024-05-12 11:00:00,0.02212719635396964,0.020261023113017123,0.0240666670076724
2024-05-12 12:00:00,0.02206176736049602,0.020258822027826702,0.023965944032826245
2024-05-12 13:00:00,0.021929858611710724,0.02011637633405716,0.023864764842922947
2024-05-12 14:00:00,0.021868039596540025,0.01993634626879161,0.023829317867810427
2024-05-12 15:00:00,0.02195251691590422,0.02009936029258023,0.023782963735752147
2024-05-12 16:00:00,0.022126925724770066,0.020383086070349478,0.023952015626674754
2024-05-12 17:00:00,0.022251921670471266,0.02027973847847358,0.024154202609550434
2024-05-12 18:00:00,0.022228752401297618,0.02034734516207685,0.02419558166795016
2024-05-12 19:00:00,0.022081281936995927,0.0201356799882277,0.0239629766157703
2024-05-12 20:00:00,0.021924381606791894,0.019894087741779986,0.02377498693030455
2024-05-12 21:00:00,0.021856297134017155,0.0198659470253744,0.023755179604895798
2024-05-12 22:00:00,0.02188082358478369,0.02007109891251532,0.023599491768086144
2024-05-12 23:00:00,0.021927967883368184,0.02010667619813692,0.023861118999226855
2024-05-13 00:00:00,0.021940615328648314,0.02012196062661664,0.023820602447948463
2024-05-13 01:00:00,0.0219323624407982,0.020143820430906793,0.023860883862877273
2024-05-13 02:00:00,0.021958595837411683,0.01996549557719843,0.023715590101332718
2024-05-13 03:00:00,0.022037769608069455,0.020152964236649855,0.02380694290786453
2024-05-13 04:00:00,0.022113370052258465,0.020275672426165715,0.024101405986281087
2024-05-13 05:00:00,0.022103779663801098,0.0201782351056596,0.023999225924779797
2024-05-13 06:00:00,0.021992047796743512,0.020217942537164444,0.023872454382916065
2024-05-13 07:00:00,0.021859840124091683,0.020101787863085308,0.02382205732566816
2024-05-13 08:00:00,0.0218216520817313,0.020022821845185137,0.023661255711681605
2024-05-13 09:00:00,0.02191693689631092,0.020096680429224866,0.023785923013542824
2024-05-13 10:00:00,0.02206614934230877,0.020172210166118802,0.023885908660338812
2024-05-13 11:00:00,0.022139581542394128,0.02025849053170415,0.024030721130455956
2024-05-13 12:00:00,0.022078329140039772,0.020141952425695622,0.023826994347975472
2024-05-13 13:00:00,0.021952500938723057,0.02014590560109179,0.023799344486668622
2024-05-13 14:00:00,0.021898573022690868,0.020085179739222005,0.023717592011310167
2024-05-13 15:00:00,0.02199263355082886,0.020220696596496796,0.023736534035503545
2024-05-13 16:00:00,0.022178175773427757,0.020336992711304857,0.024056581749084812
2024-05-13 17:00:00,0.022315691855652936,0.020493772159417556,0.024032437973099115
2024-05-13 18:00:00,0.022306246557805644,0.020228024737936178,0.024259339653461432
2024-05-13 19:00:00,0.022173504036094416,0.020255376593619763,0.024161353907629027
2024-05-13 20:00:00,0.022032121438275022,0.020090505999001262,0.023898865094305773
2024-05-13 21:00:00,0.021980118839026987,0.02015204533308122,0.023894425165415394
2024-05-13 22:00:00,0.022021057195761203,0.020248542256056625,0.02390213293458422
2024-05-13 23:00:00,0.02208470398878325,0.020286321144571993,0.02397666576105146
2024-05-14 00:00:00,0.02211370293985189,0.020154341431954638,0.023955978698518766
2024-05-14 01:00:00,0.022121410096923914,0.02035946800571064,0.02405132146702884
2024-05-14 02:00:00,0.022162975942532755,0.020288197734385057,0.02405492706132141
2024-05-14 03:00:00,0.02225662595283423,0.02046427787862072,0.024044667105396635
2024-05-14 04:00:00,0.022345628431073763,0.020436037966176785,0.02410571934427606
2024-05-14 05:00:00,0.022348161458406693,0.020361334314039557,0.024242155050595092
2024-05-14 06:00:00,0.0222470863583767,0.020400675846221527,0.024076912967106328
2024-05-14 07:00:00,0.0221238997499993,0.02028663276163625,0.02388688153476724
2024-05-14 08:00:00,0.022092949347844854,0.020332627314490075,0.02406272529977511
2024-05-14 09:00:00,0.02219356407680444,0.02025305874704836,0.023851659819652628
2024-05-14 10:00:00,0.022346099619388802,0.020593529854383185,0.024214398077825015
2024-05-14 11:00:00,0.022420775682103627,0.020514484916136243,0.024374709109333422
2024-05-14 12:00:00,0.02235864330778961,0.02058864439331274,0.0241408731361621
2024-05-14 13:00:00,0.022229795277570283,0.020366571181491346,0.023973387324322835
2024-05-14 14:00:00,0.02217072064157981,0.02033795281597377,0.024220822568489002
2024-05-14 15:00:00,0.022257549546037897,0.020282798246023356,0.02418407160951982
2024-05-14 16:00:00,0.022433845908465172,0.020644481300811975,0.024392059686174087
2024-05-14 17:00:00,0.02256020052794424,0.02071493092580504,0.02444737038136489
2024-05-14 18:00:00,0.022537803688444834,0.020540957806113543,0.02446936188593327
2024-05-14 19:00:00,0.02239047053157322,0.020648743108313546,0.024233912632180846
2024-05-14 20:00:00,0.022233032889849295,0.020284403122528705,0.02412482967592063
2024-05-14 21:00:00,0.022163707147081824,0.020299172307028872,0.023971965284878077
2024-05-14 22:00:00,0.02218626983138126,0.02039102854734649,0.024050399581017314
2024-05-14 23:00:00,0.022230720634231572,0.020254272705736206,0.02418542060604094
2024-05-15 00:00:00,0.022239949281594392,0.020424859654988005,0.02425185385402756
2024-05-15 01:00:00,0.02222756858043137,0.020259010789766347,0.024173661992133815
2024-05-15 02:00:00,0.022248993335691986,0.020344991793688295,0.02421589318905535
2024-05-15 03:00:00,0.022322717604694356,0.020462057163297465,0.02423482957446568
2024-05-15 04:00:00,0.022392279153960328,0.020568499045659855,0.024290192771281183
2024-05-15 05:00:00,0.022376123003756777,0.020383579400449048,0.02433239761229611
2024-05-15 06:00:00,0.022257371499531553,0.020396845384699533,0.023942174881024632
2024-05-15 07:00:00,0.022117773027809713,0.02032357878863952,0.02404606723217224
2024-05-15 08:00:00,0.022071914577215954,0.020215353214278572,0.02385418687669584
2024-05-15 09:00:00,0.022159348753243702,0.020269404218780263,0.0240514441153486
2024-05-15 10:00:00,0.022300636404045816,0.02052092673450577,0.024209216459767258
2024-05-15 11:00:00,0.022366181184387265,0.02052582674515311,0.024267313472495642
